person_id,city,credit_card
19493,CityB,2705153942211757
19494,CityB,5581275313155513
19495,CityE,1361160472615255
19496,CityC,8879194060985181
19497,CityD,5231126010399012
19498,CityA,8392704141991675
19499,CityD,5448413083356059
19500,CityC,9830256804382777
19501,CityA,1377940461044478
19502,CityA,7666647547875245
19503,CityD,1690731979347571
19504,CityA,3052800498359155
19505,CityC,8132115350295676
19506,CityE,2660597690524116
19507,CityC,9705452326867446
19508,CityC,6824891293695741
19509,CityD,3478846190271038
19510,CityC,6746383903599430
19511,CityA,4267321281622652
19512,CityC,5353610200725386
19513,CityB,5513415038972516
19514,CityB,4561089006716023
19515,CityE,9289605297438623
19516,CityC,1275086332158875
19517,CityC,5936960358618170
19518,CityC,9236230076447805
19519,CityC,6768878419657831
19520,CityD,4680469248938213
19521,CityD,1818522079828425
19522,CityB,4934371056983644
19523,CityE,8492895813947696
19524,CityC,9382612724831790
19525,CityB,2884339079946304
19526,CityC,8158246972295915
19527,CityA,7223274123403660
19528,CityB,2384458132379856
19529,CityE,8685463060872896
19530,CityB,8017136137621793
19531,CityA,2841354274417598
19532,CityB,7245207249577194
19533,CityE,1203531998100813
19534,CityB,8469274895636233
19535,CityC,4823751509762688
19536,CityD,9267522068940906
19537,CityB,2291031606739543
19538,CityB,9390073742483272
19539,CityA,4675733018701803
19540,CityC,9828122107461765
19541,CityB,7300005737934122
19542,CityB,7587114714618082
19543,CityB,3990380239527909
19544,CityD,4461192197779470
19545,CityA,7357642869075035
19546,CityA,1279859732421436
19547,CityB,4785168509934722
19548,CityA,8655572691749009
19549,CityD,6850233236440361
19550,CityC,5245982732426991
19551,CityD,3503210831812620
19552,CityD,8449492294869931
19553,CityC,4761149756684137
19554,CityC,6623581819317555
19555,CityA,1331149093585949
19556,CityB,4032613310353327
19557,CityC,4856925910660686
19558,CityA,2422478122851923
19559,CityB,3005506019795801
19560,CityB,2822338638956358
19561,CityE,2356969821346748
19562,CityC,3697888776036564
19563,CityE,8173063851163395
19564,CityD,9331932364708997
19565,CityC,8284745741603305
19566,CityB,7473290885432862
19567,CityA,2512366160816857
19568,CityC,4114054086226833
19569,CityB,8853638720673083
19570,CityB,1616681571198597
19571,CityD,4853668296918761
19572,CityB,4215911901537195
19573,CityB,8376300614807406
19574,CityB,7866510237749995
19575,CityB,1050497970756824
19576,CityD,1709441962580621
19577,CityD,5824968921333957
19578,CityC,5001924197725480
19579,CityA,8829175433800458
19580,CityB,1315843967151655
19581,CityA,8545331938528266
19582,CityD,3253107267913746
19583,CityB,4924628879404401
19584,CityD,5249188738759327
19585,CityD,7754912737484478
19586,CityB,4455844544181162
19587,CityB,4607254573547906
19588,CityA,5142937900236653
19589,CityB,3555038504171906
19590,CityC,1694499601451579
19591,CityB,9604911193121149
19592,CityE,8445458570186774
19593,CityA,5990499221306986
19594,CityC,2531188341682207
19595,CityA,3492314354347120
19596,CityC,2109559160490485
19597,CityC,9991663156785868
19598,CityE,5425429078652814
19599,CityB,8143814046315126
19600,CityA,7710014054573566
19601,CityC,5614124858534678
19602,CityB,7015394543639148
19603,CityD,2873795368538006
19604,CityA,3440910208668638
19605,CityC,7095619394412921
19606,CityD,2970149403068905
19607,CityC,3377952744827041
19608,CityE,7001681250204210
19609,CityE,6669443897953238
19610,CityD,8583449935222903
19611,CityA,2788028454091388
19612,CityC,9535405147379802
19613,CityE,2492150652292522
19614,CityD,3090971033991341
19615,CityA,6825182091890625
19616,CityE,4966941412503329
19617,CityE,9065351004065595
19618,CityB,6111306183824724
19619,CityD,9475261061433499
19620,CityC,7465010056130085
19621,CityE,2898325044368603
19622,CityD,7898651350694034
19623,CityE,1208669387323838
19624,CityB,9453805893733444
19625,CityB,5657439626383689
19626,CityB,9184565679043569
19627,CityA,4503672082226451
19628,CityE,5540903241138614
19629,CityA,1460801238390194
19630,CityC,7515169081147018
19631,CityD,9444946251479123
19632,CityC,3339792568167611
19633,CityA,7032298221038225
19634,CityD,4636033147113518
19635,CityE,3248303955850320
19636,CityB,9801441641845830
19637,CityD,4761401749203675
19638,CityA,6751671988031828
19639,CityB,7805434457372155
19640,CityD,3738953226495878
19641,CityB,4021393466171948
19642,CityB,3766178195392830
19643,CityA,4248198720743704
19644,CityA,3923742083430889
19645,CityB,1444911668577400
19646,CityD,2558014737600406
19647,CityE,3396464017067644
19648,CityD,2235484981230736
19649,CityC,9092645331314924
19650,CityC,4914449941733922
19651,CityA,4866251476035429
19652,CityE,5178808853490764
19653,CityE,4051948192041235
19654,CityE,6605186125351536
19655,CityE,3200196621597012
19656,CityA,1885688825380950
19657,CityB,3784763704723180
19658,CityB,2369965103328071
19659,CityD,8009627447649085
19660,CityD,5764095664801435
19661,CityA,9682339150466803
19662,CityE,8103253721342437
19663,CityE,8895378462931342
19664,CityC,9182069036855189
19665,CityD,1201303157643017
19666,CityB,2202461518663808
19667,CityD,5449383773346462
19668,CityE,9702697348892614
19669,CityE,2778637278949776
19670,CityA,6152038261813707
19671,CityB,3722867944185050
19672,CityD,9195455956196419
19673,CityD,8078462892504961
19674,CityB,7603263392781055
19675,CityB,5712113560419416
19676,CityB,4513236028962475
19677,CityD,7584336620586789
19678,CityE,4146473581040275
19679,CityD,3918458779119963
19680,CityA,3650758567108767
19681,CityB,7599913142916737
19682,CityB,1106794880491393
19683,CityB,1272294948978486
19684,CityD,9073258654011769
19685,CityC,1493572574968782
19686,CityB,9415636438877654
19687,CityA,7357231212839981
19688,CityC,8467055818576964
19689,CityB,5522495720424182
19690,CityC,7893260254286399
19691,CityA,6782186431736602
19692,CityD,1342165984988490
19693,CityA,6522526307533989
19694,CityD,5810227226222204
19695,CityB,1098169674499181
19696,CityE,3839100898243628
19697,CityD,4723666416303518
19698,CityC,2265963227446909
19699,CityA,9484539662115669
19700,CityC,9891226158368558
19701,CityA,9662812619885774
19702,CityD,4901434102849447
19703,CityB,8331534552507875
19704,CityA,7877497291290180
19705,CityA,7898499967163753
19706,CityA,3370315009438494
19707,CityE,6195679192355735
19708,CityB,2480307043224413
19709,CityC,1221654981081388
19710,CityD,2865163495808083
19711,CityB,1777483391395165
19712,CityD,5111170101779205
19713,CityA,5335795254133078
19714,CityA,5391053728600579
19715,CityC,6064650108596719
19716,CityC,5884424047571179
19717,CityD,3774088021160797
19718,CityA,1849788618228259
19719,CityD,8003488674098649
19720,CityE,8941859797008248
19721,CityE,1391162301398063
19722,CityE,7813864354387905
19723,CityE,1467982358185171
19724,CityA,1984401327586679
19725,CityE,1705258061068676
19726,CityC,1574963483579626
19727,CityC,1521889414693517
19728,CityD,8493533110091450
19729,CityC,3699530571114357
19730,CityC,1417470933312249
19731,CityB,7021888216958821
19732,CityC,7727254346549301
19733,CityB,5419796011922627
19734,CityD,2484258076999174
19735,CityB,7090186230609095
19736,CityB,4619549898235977
19737,CityD,8563038740983401
19738,CityA,7531424929412151
19739,CityB,4834535590664713
19740,CityC,5670379561962754
19741,CityD,1565344091834260
19742,CityA,8243733531591883
19743,CityA,3566688844075303
19744,CityD,8623309341374948
19745,CityA,7320284501666294
19746,CityD,5400619886578344
19747,CityB,9554288477950826
19748,CityD,2269552682185478
19749,CityA,5470898410339044
19750,CityE,2182571175461036
19751,CityC,2137925011129151
19752,CityB,6304038653686266
19753,CityE,3354476589032849
19754,CityE,2499214518159717
19755,CityD,6767334494404229
19756,CityC,1198350718747061
19757,CityD,3536466687420304
19758,CityB,1688182754447299
19759,CityA,7197249233531287
19760,CityB,5927550712083290
19761,CityE,9830749004024860
19762,CityB,4876507616624237
19763,CityC,7516481698995922
19764,CityD,6293950094672924
19765,CityE,6654904574882845
19766,CityA,4023591760847819
19767,CityA,2255590847444301
19768,CityA,1120488387059406
19769,CityC,2514878573380577
19770,CityB,6316595598470291
19771,CityC,1495398637611563
19772,CityA,9637161101918352
19773,CityC,1413924377698151
19774,CityC,8324347380946802
19775,CityB,6025138473941612
19776,CityB,1470876404558057
19777,CityD,2442518965268530
19778,CityC,2201229695969282
19779,CityB,1233145731127739
19780,CityD,6144147929492587
19781,CityE,4713895582937691
19782,CityC,8829987306725864
19783,CityB,7163265731306419
19784,CityD,4635840315720181
19785,CityC,5405337697967372
19786,CityB,6575483506538166
19787,CityA,4498383515870890
19788,CityE,9097420108083819
19789,CityE,5615229989733831
19790,CityE,8908727107535629
19791,CityA,4492041312526279
19792,CityE,7176685457920233
19793,CityE,1999629219163150
19794,CityE,8847827037504430
19795,CityE,3314554853850782
19796,CityB,6544456240706165
19797,CityA,7409608079186964
19798,CityC,7550745865453649
19799,CityC,6272853475238782
19800,CityB,4232831664756649
19801,CityA,3486940466802214
19802,CityD,3388040720659090
19803,CityA,7390244932250432
19804,CityD,5963798167115742
19805,CityC,1873762664907971
19806,CityD,9776902535757638
19807,CityA,5846695293046236
19808,CityA,7674598815139282
19809,CityE,9696339890033646
19810,CityA,2777410169786437
19811,CityA,3260511051285031
19812,CityE,2803288145163121
19813,CityC,8697303420766961
19814,CityE,5842021967036672
19815,CityE,1252799468044392
19816,CityC,8981848791256957
19817,CityC,5240385546137360
19818,CityD,2976845699310868
19819,CityC,9278350817548248
19820,CityA,7610198923887974
19821,CityE,7357683377997357
19822,CityB,5903612612089376
19823,CityD,6274935072539752
19824,CityC,6298704909635055
19825,CityC,9135517145179569
19826,CityE,8461151811123309
19827,CityD,3012132393376406
19828,CityA,9428622385404168
19829,CityC,5579466238000786
19830,CityB,5104493972107069
19831,CityD,7681945158273255
19832,CityC,5119541936950815
19833,CityB,7147568417975000
19834,CityE,6942382246388272
19835,CityC,2482371264825898
19836,CityD,5214313255365938
19837,CityD,3198105757914641
19838,CityA,9738401962747726
19839,CityB,5056970771570928
19840,CityD,4097572547270358
19841,CityA,5515143436410466
19842,CityE,1110094217953238
19843,CityD,2764196340122128
19844,CityB,4162198623406053
19845,CityB,5991929355024351
19846,CityB,9724978290238193
19847,CityC,9675705392203568
19848,CityE,3888559521615039
19849,CityA,8316769395642273
19850,CityE,2102671884239651
19851,CityA,2032009347100207
19852,CityD,4555593280585545
19853,CityC,3160053577350375
19854,CityD,3947640510784330
19855,CityB,4932236507827537
19856,CityA,8542081307696589
19857,CityE,5675942867020232
19858,CityA,2809205391159599
19859,CityA,7001456160653607
19860,CityB,6806205200702523
19861,CityB,5535678792982106
19862,CityC,5478023052924171
19863,CityC,5723498079946254
19864,CityA,9960008472643601
19865,CityD,7060393719714337
19866,CityA,2302338830627551
19867,CityA,6346473297502284
19868,CityA,1969059215283678
19869,CityB,9782980659999954
19870,CityE,7822769420040645
19871,CityD,3034891075434995
19872,CityA,7963405242235117
19873,CityB,6995433505738562
19874,CityB,3010421312720886
19875,CityC,6539848223087313
19876,CityE,6159607585527570
19877,CityE,3627165341991747
19878,CityB,7269835422058028
19879,CityA,5634337959875471
19880,CityB,7325842825068759
19881,CityC,8995816200866022
19882,CityE,3314581720113223
19883,CityB,5661422866241903
19884,CityE,2473709574659851
19885,CityE,6306834816269483
19886,CityC,6338356948389416
19887,CityA,1061121558811284
19888,CityD,6435858396348637
19889,CityA,9414669508391447
19890,CityA,3784572169869556
19891,CityB,1482228912459935
19892,CityA,4817128896301730
19893,CityC,6619987647158965
19894,CityE,3107112891552960
19895,CityC,1371567296186021
19896,CityC,6849716683304164
19897,CityB,8833029598687171
19898,CityC,4884797450201827
19899,CityA,3567664212290626
19900,CityB,2991584744562947
19901,CityB,9754898272832628
19902,CityD,7500291848391853
19903,CityD,5126617819294996
19904,CityD,7813942376498935
19905,CityD,7534963670976274
19906,CityE,1110878136279632
19907,CityB,3977598278095908
19908,CityA,8526762745584632
19909,CityD,4489399745056402
19910,CityA,3363446988842411
19911,CityC,5321057212312485
19912,CityD,5706886183587299
19913,CityD,7939330992633901
19914,CityB,9478853104829869
19915,CityD,7520369600343632
19916,CityB,4591509740338860
19917,CityB,8191842301432824
19918,CityD,3350815805034055
19919,CityA,6079002014955022
19920,CityA,5278462842599556
19921,CityC,5919869186743145
19922,CityE,9323638887159270
19923,CityA,8469987626167453
19924,CityA,9920021906322577
19925,CityD,3927606038899963
19926,CityD,7110131252738299
19927,CityD,8299050321487105
19928,CityA,7102455720163878
19929,CityA,2682151655153606
19930,CityC,5517485362290106
19931,CityB,7650170451838073
19932,CityA,2217569832646643
19933,CityA,6960647396962244
19934,CityD,2313550942268073
19935,CityD,5828392569664228
19936,CityE,5193535281302507
19937,CityE,8281076924131986
19938,CityD,6503979204427199
19939,CityB,3659961592790556
19940,CityE,4103705401024096
19941,CityE,7071177551354681
19942,CityE,8729890593047319
19943,CityE,1168556093118176
19944,CityD,5076184591172654
19945,CityE,8032201579275434
19946,CityB,2960112017769584
19947,CityE,6572304130316613
19948,CityC,6851394583663007
19949,CityA,4885452844287043
19950,CityC,2082731722107903
19951,CityC,4870298113685018
19952,CityC,8132986929391046
19953,CityD,9737465794591669
19954,CityB,2417171042336443
19955,CityD,9740554546523685
19956,CityD,3039129211286138
19957,CityD,5733450338547013
19958,CityD,1924425682914798
19959,CityE,6364170920609563
19960,CityB,4206613979684313
19961,CityA,7459836675949879
19962,CityD,7448634318936323
19963,CityD,8665352273202299
19964,CityB,4396641139108718
19965,CityD,1890909255394850
19966,CityC,7023490588403750
19967,CityD,9891350722458852
19968,CityA,9840457666743015
19969,CityC,2815861834747367
19970,CityC,6839735805029362
19971,CityA,4804936318529335
19972,CityE,6821349444223435
19973,CityE,4428983302110524
19974,CityD,2074764449083660
19975,CityA,8479495216809121
19976,CityA,8235160549610741
19977,CityD,8788575122253646
19978,CityD,9666106686883275
19979,CityB,2700463826040346
19980,CityC,6345732719534629
19981,CityA,2853121659067248
19982,CityB,2971453326858820
19983,CityB,2282367434130281
19984,CityE,6935485643040663
19985,CityA,5782132242565582
19986,CityA,4493203056208011
19987,CityC,7269406937354572
19988,CityC,6694765683870170
19989,CityE,1918869457474064
19990,CityB,6676127938951594
19991,CityB,6533940075654111
19992,CityB,6823284616338460
19993,CityB,8558155255021166
19994,CityE,8520702876790341
19995,CityE,6776879349157650
19996,CityD,4642784710454982
19997,CityD,8776786811813196
19998,CityE,8641521829843256
19999,CityA,1452026848253478
20000,CityC,3001957217119129
20001,CityD,5123046218025780
20002,CityC,2720195894229001
20003,CityD,5581368460044295
20004,CityB,8503973347911586
20005,CityD,3910014712555770
20006,CityD,8172440408350485
20007,CityB,1626099831775054
20008,CityE,2894831055235759
20009,CityC,5108588941260111
20010,CityA,5538941974038835
20011,CityE,1547430349956810
20012,CityB,3432107160482713
20013,CityE,7265560334526572
20014,CityD,5146736403844035
20015,CityA,8276709941002760
20016,CityA,1591206039645275
20017,CityE,9163361832465221
20018,CityD,6122792362670971
20019,CityD,5440137675695091
20020,CityB,4097739234048863
20021,CityA,3973686452298900
20022,CityA,2704769863304062
20023,CityC,6889947080349548
20024,CityA,9422034245335602
20025,CityE,2383719680782196
20026,CityA,7669417341240001
20027,CityD,8151130734247527
20028,CityE,7061844859765600
20029,CityD,2535404365220618
20030,CityC,2577056557131105
20031,CityC,8506278973206288
20032,CityA,9155945377634084
20033,CityB,6125816936620822
20034,CityE,5818368651303374
20035,CityD,9107030944467699
20036,CityE,7983151899164349
20037,CityB,2539951490755751
20038,CityE,2508929139498287
20039,CityA,6935729817108946
20040,CityE,4478441978090136
20041,CityE,3450637707186262
20042,CityA,5212956676228186
20043,CityE,8448831560280132
20044,CityC,5305022648240749
20045,CityB,9705974967082692
20046,CityD,2599633246886232
20047,CityD,3038994720899415
20048,CityB,3240505863256488
20049,CityE,7825564280060361
20050,CityB,3435350075307453
20051,CityE,7617253339208880
20052,CityC,7785279601855398
20053,CityC,8643386690621104
20054,CityB,6212424074485292
20055,CityE,7147419686122678
20056,CityC,6506475082813463
20057,CityE,5897735368164741
20058,CityC,3134224332025241
20059,CityE,8166750051538260
20060,CityD,7313711513862801
20061,CityB,4746686808260957
20062,CityC,7542644170654986
20063,CityB,1030973939630355
20064,CityC,6728725307516304
20065,CityA,4639663787208157
20066,CityC,6686568238112931
20067,CityA,2393039036776514
20068,CityA,3271361574421318
20069,CityA,1419229298906804
20070,CityD,9500039138009421
20071,CityA,4248231322999811
20072,CityB,6837458557828048
20073,CityE,4045129874328590
20074,CityA,2007205921501489
20075,CityA,6843873366610525
20076,CityD,3419420916371979
20077,CityD,9415264040618809
20078,CityA,3500712828484049
20079,CityC,1816040515358812
20080,CityE,6681423064603198
20081,CityE,3593749385815312
20082,CityA,4593912674129368
20083,CityE,2483824942580457
20084,CityD,3126207792568220
20085,CityD,7429417881974521
20086,CityC,7972385097191391
20087,CityC,7905322713863237
20088,CityB,5261385268831790
20089,CityC,6664422663182113
20090,CityA,2562972772915163
20091,CityC,5673876581739519
20092,CityE,4634908866539179
20093,CityA,8615515964412274
20094,CityD,2258921217896145
20095,CityC,3106106988220068
20096,CityD,7821371711776967
20097,CityC,1818264725877491
20098,CityE,8520404523665683
20099,CityB,3391492492651946
20100,CityD,6915015527761224
20101,CityB,9303853214018440
20102,CityB,5007235493562054
20103,CityE,4543796863617619
20104,CityA,2842938122066121
20105,CityB,3244698690736950
20106,CityB,7063371332289780
20107,CityE,4089041561023876
20108,CityD,6902411793338089
20109,CityD,9231190911303594
20110,CityD,4838003655095971
20111,CityE,7006905540993147
20112,CityB,6472214285964245
20113,CityD,1862401996838542
20114,CityD,9941599255165616
20115,CityD,1075723720708652
20116,CityD,2716811702799420
20117,CityC,3845903672945428
20118,CityB,3262839031758267
20119,CityB,8300192010105585
20120,CityB,1364505980905034
20121,CityA,5996173039161604
20122,CityE,9062161496810137
20123,CityB,9456320356971181
20124,CityD,5753660093465933
20125,CityD,6895063100628911
20126,CityD,3902015387215741
20127,CityA,9637366635043738
20128,CityB,1363677647000450
20129,CityD,7834168771848018
20130,CityA,7391212632073200
20131,CityB,3420539938476785
20132,CityB,2592486640282334
20133,CityD,9564966165292505
20134,CityB,6176745204482938
20135,CityD,4329383183063978
20136,CityC,9124199393473831
20137,CityD,1480328047646978
20138,CityB,8954209065272645
20139,CityA,4426758731765750
20140,CityD,2573113850600527
20141,CityC,3852385674979133
20142,CityB,9735472039334220
20143,CityA,2215970211342467
20144,CityC,1340738249710468
20145,CityB,5112641123635147
20146,CityA,3868522772200954
20147,CityA,9333361366132996
20148,CityC,6310350240830145
20149,CityA,9347294115742446
20150,CityD,4301847780028542
20151,CityA,4577905343928820
20152,CityA,1619165012249161
20153,CityD,9767229603060524
20154,CityE,6243747874975175
20155,CityE,9454754300026390
20156,CityA,9143097527791973
20157,CityE,2649668495312870
20158,CityC,2617265517579951
20159,CityE,8139496078681371
20160,CityD,7381499440733805
20161,CityE,6976667755286158
20162,CityD,3594203458312301
20163,CityB,5615581246631539
20164,CityC,5161638524163790
20165,CityB,1859017494503634
20166,CityA,9594269540596288
20167,CityB,7096171024157878
20168,CityD,4423668383768270
20169,CityE,8793013514273876
20170,CityD,5712646149098286
20171,CityB,6443872296415674
20172,CityE,2540417719154285
20173,CityB,9074156977490958
20174,CityE,7324794563693374
20175,CityE,9948936872254557
20176,CityA,7453050779667039
20177,CityB,3358248821515072
20178,CityA,9044590089528471
20179,CityD,3833267335606974
20180,CityB,9003819777699985
20181,CityB,9279327784462769
20182,CityC,8524320584886416
20183,CityA,3091677552847554
20184,CityB,2277625507542741
20185,CityC,6933219482322214
20186,CityC,1464073108549607
20187,CityD,2063933024561541
20188,CityD,4511611972818737
20189,CityD,7903238064942536
20190,CityC,3687282656300237
20191,CityC,8971595416173627
20192,CityC,1907031040414198
20193,CityA,3159297134066828
20194,CityD,3156517961924177
20195,CityC,7394044673500616
20196,CityB,6391614478082854
20197,CityE,7040944341075252
20198,CityE,5889128064795250
20199,CityB,8359485514844221
20200,CityD,7269216813572559
20201,CityB,5736932100003141
20202,CityC,1740802222492773
20203,CityD,3533763659901543
20204,CityB,8627739650838902
20205,CityB,8212598457480372
20206,CityE,7102848678541076
20207,CityE,2837877498293279
20208,CityA,9860195239343684
20209,CityC,5365342025628246
20210,CityB,2981726228679958
20211,CityB,4946618547214796
20212,CityE,3537926061767793
20213,CityB,2235455520267808
20214,CityB,3575240736055930
20215,CityD,7660522579170419
20216,CityB,5560443609821249
20217,CityB,5010139723000383
20218,CityA,6272533492715740
20219,CityD,9043797820666413
20220,CityE,8987602786507606
20221,CityB,4539654205671156
20222,CityD,2591418410159915
20223,CityC,9396242721011684
20224,CityD,9648153472956577
20225,CityB,9830437182195416
20226,CityC,2760312259589319
20227,CityB,4014913965646355
20228,CityE,5714326716997784
20229,CityC,7373487892686933
20230,CityC,2201750648416229
20231,CityB,7147079061145833
20232,CityE,2762682606997877
20233,CityC,4715125921420961
20234,CityC,6302666563674720
20235,CityD,3411203863689317
20236,CityC,3845847502073438
20237,CityE,8968807719747829
20238,CityA,1304644636182801
20239,CityB,2609682062199184
20240,CityE,5275150165909212
20241,CityA,3627818307289335
20242,CityE,7080536930241054
20243,CityB,9268673532541682
20244,CityC,1467042690671650
20245,CityD,6179583269959059
20246,CityB,4260297056932209
20247,CityD,4484957892675306
20248,CityC,1672824492834198
20249,CityC,9480481816942834
20250,CityA,1309787407361745
20251,CityE,1202542407809438
20252,CityA,8027996484109286
20253,CityE,3678886464171639
20254,CityC,8410934208862160
20255,CityE,2060579443784160
20256,CityE,5413292497290068
20257,CityB,3215226369327368
20258,CityE,1419607616151048
20259,CityD,8744746166137404
20260,CityA,5249589191433429
20261,CityC,1488835317914440
20262,CityD,1948865831510052
20263,CityC,2906012159887076
20264,CityE,6848557947153392
20265,CityB,6088103683266110
20266,CityA,8946890339119002
20267,CityE,2122684154241041
20268,CityB,8802635593718790
20269,CityC,8349417610753954
20270,CityD,5014486833337215
20271,CityE,2613284344777925
20272,CityA,2240689408312798
20273,CityC,9529266498466749
20274,CityC,1181753064192961
20275,CityE,1389157959413714
20276,CityC,9470409017632616
20277,CityE,9726354315289407
20278,CityD,4558908256338776
20279,CityE,2140654870392234
20280,CityD,3050221385197153
20281,CityC,5733998268667326
20282,CityD,4277189582241893
20283,CityD,6881288958207763
20284,CityD,6530969117402570
20285,CityB,5605163994449743
20286,CityE,5847218608063587
20287,CityC,1556531475467253
20288,CityC,5102753609651059
20289,CityE,3623366015068110
20290,CityE,2970026140191569
20291,CityB,4692048023111652
20292,CityE,8158208231632316
20293,CityE,4448409988312091
20294,CityD,2375940191818715
20295,CityC,4787466272344421
20296,CityE,1070822746160676
20297,CityE,9625504716869451
20298,CityE,8239963652099608
20299,CityD,7892320694410946
20300,CityE,9580327974858457
20301,CityD,2339171282045876
20302,CityC,3443083576155498
20303,CityB,3091277141677429
20304,CityD,6577107347111293
20305,CityE,6816897930215954
20306,CityC,1337334970052390
20307,CityD,5392369140217329
20308,CityE,5724734237333416
20309,CityA,9288501084289091
20310,CityA,5716079511199321
20311,CityB,3491669584798503
20312,CityE,2007470857737244
20313,CityC,3882434059013482
20314,CityD,7276962063736637
20315,CityC,1379547008312928
20316,CityB,4171385887596280
20317,CityD,5071487287922730
20318,CityB,8690231447702398
20319,CityC,7772595802523320
20320,CityA,4307265271706988
20321,CityA,4640325797751152
20322,CityE,1697279696156653
20323,CityD,8608196951154576
20324,CityB,8872979885684556
20325,CityE,2236462709424779
20326,CityA,4863691642170698
20327,CityE,3586018777423234
20328,CityD,8913965450292741
20329,CityD,5758677320814712
20330,CityE,2197737115919373
20331,CityE,4172833736958907
20332,CityC,8320824814722641
20333,CityD,3402837969950532
20334,CityE,4692375048577907
20335,CityA,1904312086997700
20336,CityD,1793659698115363
20337,CityA,1157554526473717
20338,CityE,6282973180791758
20339,CityC,9010274002641361
20340,CityC,3604948747985916
20341,CityE,4311221030879543
20342,CityB,1522549334989458
20343,CityD,4187946177356211
20344,CityA,3851777887800791
20345,CityB,9066281531540060
20346,CityC,5423589633789205
20347,CityD,8943077405892453
20348,CityE,1104473359968489
20349,CityC,7479700751527722
20350,CityE,6248254473305451
20351,CityE,4250136951049812
20352,CityA,7019839645877972
20353,CityE,5260471229902716
20354,CityD,4348867426184786
20355,CityC,7420715221087313
20356,CityC,4361949112252868
20357,CityA,2885086714369598
20358,CityD,4574687973820508
20359,CityC,3295452169776496
20360,CityE,8450965574111225
20361,CityC,5728258761295649
20362,CityE,8161956945571341
20363,CityB,8039344155259853
20364,CityA,5076876494323508
20365,CityD,2173450611601301
20366,CityA,7466953776071357
20367,CityB,9644374011245336
20368,CityE,9894532603117430
20369,CityC,1498360574992530
20370,CityE,5620884622225859
20371,CityA,2909947067147020
20372,CityE,5396598880513021
20373,CityB,3830805109320313
20374,CityC,4957967850485789
20375,CityA,5150331125484124
20376,CityD,4547212960964468
20377,CityC,5335754038273050
20378,CityC,1374584636351232
20379,CityB,9874502726267413
20380,CityB,5704969503183701
20381,CityD,7775756562567443
20382,CityB,5303846204988066
20383,CityD,3318221230243648
20384,CityB,1368883175880806
20385,CityA,5855285560430789
20386,CityB,5465911030651960
20387,CityD,6505004382410396
20388,CityA,1214878674368314
20389,CityC,9009127571812179
20390,CityD,3280155709594288
20391,CityC,5130953109239033
20392,CityD,1016374219294373
20393,CityE,9329332628173692
20394,CityC,8177598075454438
20395,CityA,1692443452247022
20396,CityD,2758719180060051
20397,CityB,4275381281168533
20398,CityB,5237596090830863
20399,CityB,7194253562735671
20400,CityB,6898360783660533
20401,CityE,4095640947488685
20402,CityC,5360162843313960
20403,CityD,1249415039488818
20404,CityA,1429519837523921
20405,CityC,9521260546332963
20406,CityB,6619091559156120
20407,CityD,4259560689718064
20408,CityD,4001443914024767
20409,CityE,4178070079833575
20410,CityB,7599958288088553
20411,CityA,7350921782479497
20412,CityD,3655200851893578
20413,CityC,6764894207475136
20414,CityC,9029762326019720
20415,CityB,3905161367646097
20416,CityC,4790657002791396
20417,CityD,8723312821495650
20418,CityE,5337650023714861
20419,CityE,3146595352984632
20420,CityD,2638286834198386
20421,CityE,7369485765877168
20422,CityA,7218781401437047
20423,CityB,1941560044749122
20424,CityE,5779466927631460
20425,CityC,1660430434277364
20426,CityE,6095709943655806
20427,CityD,6931230427961582
20428,CityA,1016605454569022
20429,CityE,6222595434954256
20430,CityE,2820943852691314
20431,CityB,8574053453256616
20432,CityC,7657855286794627
20433,CityC,3066262478103394
20434,CityC,6475978002853202
20435,CityD,5869052862790339
20436,CityB,8275647931537097
20437,CityE,6955420815781432
20438,CityD,9551724319434707
20439,CityA,4298092266013317
20440,CityC,1768060234090217
20441,CityE,2635028720568039
20442,CityD,6933795971889313
20443,CityA,2835494807909284
20444,CityA,3431060181011765
20445,CityC,9406836382368923
20446,CityB,1752779244179502
20447,CityC,3238906282929029
20448,CityD,1023215829329652
20449,CityA,9181596682555724
20450,CityE,3470047635032963
20451,CityE,4646909132997214
20452,CityB,3310482394916478
20453,CityD,5659245593523047
20454,CityA,5797368291187820
20455,CityA,5020327428094764
20456,CityA,9151802464234697
20457,CityE,2881464044224662
20458,CityA,3308402965573960
20459,CityB,5073593729305951
20460,CityB,1418484821660708
20461,CityA,8726000466039175
20462,CityB,9306911236039423
20463,CityB,9824264767545895
20464,CityC,3988337283370522
20465,CityB,5649572667627031
20466,CityD,6768631171068224
20467,CityD,8622546780420792
20468,CityA,6357569767531666
20469,CityB,7480658089783235
20470,CityB,7629694930631711
20471,CityB,6078993859204883
20472,CityE,2867635237264070
20473,CityC,7514405716132248
20474,CityE,7798199334694122
20475,CityA,9639281693962233
20476,CityD,5688486167773097
20477,CityC,2948850114855009
20478,CityD,6649367903438237
20479,CityD,7105500491380713
20480,CityE,1513361926530135
20481,CityB,7102603474513370
20482,CityC,5222732076284301
20483,CityE,5860723217327761
20484,CityA,8529965224083120
20485,CityC,5065274518124811
20486,CityC,1361538541076327
20487,CityA,9954323059637233
20488,CityC,5348356418176319
20489,CityD,1310752779769224
20490,CityE,3653621841874498
20491,CityA,6376729784598231
