person_id,city,credit_card,amount,product_id,quantity,price,transactions
51614,CityB,2841705394754474,893.2,73,8,23.67,16
51615,CityC,5706518507106084,32.49,41,5,241.35,19
51616,CityD,5638683303731332,559.05,48,6,108.29,14
51617,CityB,5869377244733657,991.15,25,3,415.86,15
51618,CityE,3079184526287106,569.67,98,4,150.04,16
51619,CityE,1842329907056696,580.13,70,2,191.2,8
51620,CityE,7545802710672066,74.04,28,5,372.59,17
51621,CityD,2495284656585403,218.61,100,6,172.13,17
51622,CityD,6419654344355174,169.86,98,6,375.91,4
51623,CityE,7111488953258444,715.63,58,6,354.34,17
51624,CityE,9591440482914719,295.07,84,3,238.25,7
51625,CityE,1263642302346144,207.4,92,5,228.32,19
51626,CityC,8287603824295300,174.11,96,7,363.85,9
51627,CityD,9123562763766136,822.46,96,1,360.87,17
51628,CityD,1323234823667643,299.41,27,1,446.41,2
51629,CityB,4965828103553319,729.61,60,1,412.99,11
51630,CityE,4123567268906650,468.78,90,3,404.77,1
51631,CityC,3264297007899611,558.35,74,2,255.73,2
51632,CityB,1562515083083203,689.57,25,2,423.86,14
51633,CityB,4017478151156506,716.69,78,9,310.8,9
51634,CityD,2889613579080675,283.2,80,7,198.84,2
51635,CityC,6264764343475365,18.5,21,2,419.42,8
51636,CityA,3095332685446294,87.77,97,9,466.11,4
51637,CityD,7391462748328800,319.49,79,1,315.82,4
51638,CityB,9434172168265632,215.8,73,5,477.79,4
51639,CityE,2694158648358323,513.22,69,4,413.01,1
51640,CityE,4077075535085567,687.7,43,5,435.92,1
51641,CityA,7089485058687847,508.61,51,5,463.83,12
51642,CityA,9651964494888873,926.35,61,5,91.61,10
51643,CityE,4133321118723207,138.46,39,2,439.1,6
51644,CityB,7170048927221580,385.94,73,7,236.92,14
51645,CityA,1677536032082168,161.31,9,6,334.6,15
51646,CityD,6329179084772335,48.28,74,5,337.24,19
51647,CityA,4242312910498287,366.05,43,5,159.72,7
51648,CityC,4466871433912750,427.02,4,6,437.99,7
51649,CityB,1139684991276652,345.11,98,2,493.33,15
51650,CityE,9697203254448927,754.22,74,1,129.47,19
51651,CityE,9897194964233155,27.68,67,8,292.61,13
51652,CityE,2266146276331689,906.91,57,7,109.34,1
51653,CityC,6530154705134792,317.07,54,8,332.69,13
51654,CityE,1103811014702164,746.73,93,7,277.14,15
51655,CityB,9595864228771789,59.58,38,1,70.06,11
51656,CityB,8585398735680210,740.44,26,9,81.02,10
51657,CityC,8792246383043081,686.38,54,3,303.02,15
51658,CityD,8070116250149646,739.62,80,5,136.36,3
51659,CityE,9705841371861865,712.31,5,2,384.98,12
51660,CityE,7142103283620711,161.69,24,8,49.51,17
51661,CityE,7691183411790745,85.11,23,2,222.96,17
51662,CityB,5726181569685827,354.25,43,1,219.51,14
51663,CityD,1424143342726646,784.61,96,8,491.15,9
51664,CityB,4135379692280200,743.31,8,1,406.83,4
51665,CityD,3652094549370501,779.04,52,1,438.33,1
51666,CityB,2745449459826313,601.43,37,5,359.44,14
51667,CityA,4076154259018670,388.24,92,8,133.44,8
51668,CityA,4359179556306662,846.39,44,9,323.44,12
51669,CityA,1181824582414100,597.32,58,7,216.18,18
51670,CityE,8467513546470764,801.44,55,5,173.81,2
51671,CityD,1860525616630106,172.35,80,4,491.72,18
51672,CityB,1865191521313261,55.69,14,5,106.26,14
51673,CityE,6865237549737000,811.71,31,5,364.5,4
51674,CityA,1753549764712462,259.11,41,7,489.73,8
51675,CityD,6041907024757442,227.99,4,8,177.96,4
51676,CityA,9692705453881037,472.66,3,5,463.88,16
51677,CityB,7414720551053170,950.54,65,9,496.54,7
51678,CityA,4271206573030826,746.63,38,9,317.39,4
51679,CityB,7163417804170861,262.9,100,3,62.61,14
51680,CityB,3558631633471666,997.49,71,2,184.14,12
51681,CityC,9240903215919634,996.15,6,6,161.04,11
51682,CityC,2369248084665515,440.33,5,6,286.07,10
51683,CityD,6250901029280523,650.03,49,7,379.5,6
51684,CityA,6394271246699001,381.24,50,8,275.07,18
51685,CityD,7879087173601085,53.93,86,1,304.59,18
51686,CityC,3393032370425053,752.85,47,7,368.52,4
51687,CityA,8977619917372353,306.94,28,2,423.82,18
51688,CityC,8299639300852920,398.12,81,9,468.56,10
51689,CityC,7240185304850107,639.66,82,8,53.14,7
51690,CityA,1306464580691491,706.02,29,6,68.03,18
51691,CityC,5359150418710039,492.4,85,1,354.63,14
51692,CityB,1418512849718610,259.44,29,5,356.54,6
51693,CityD,1292534833717873,699.56,67,6,105.5,10
51694,CityD,6532387983020499,628.46,53,3,319.44,9
51695,CityD,8553766973786333,103.6,83,5,376.74,7
51696,CityA,6589720746197540,78.42,31,7,474.68,10
51697,CityD,8059830926056712,328.99,81,1,263.92,12
51698,CityC,1676290602373456,732.18,78,3,404.31,6
51699,CityB,5428309589386082,965.67,70,8,459.98,7
51700,CityE,2170105887975935,943.26,2,4,130.6,8
51701,CityE,2423781181834409,835.05,1,8,330.95,17
51702,CityC,5258705438611255,588.01,39,7,349.16,8
51703,CityD,6546023720172811,870.44,76,4,112.02,5
51704,CityE,3614596812843463,668.68,46,9,381.36,18
51705,CityB,8371587221790440,494.2,55,6,374.9,12
51706,CityD,1770611112182462,260.07,20,9,225.01,7
51707,CityB,6168177017652443,238.58,53,4,499.19,6
51708,CityE,7915619007487736,923.64,68,7,380.45,18
51709,CityC,9711811034511046,634.11,26,1,264.85,6
51710,CityE,9628046818386388,326.41,76,4,220.21,15
51711,CityB,3641315889190618,214.79,97,1,246.94,8
51712,CityB,5512389797441875,862.34,70,1,354.81,13
51713,CityB,1606720902667961,215.2,49,8,202.4,9
51714,CityE,4048063665058209,728.33,86,8,184.77,2
51715,CityE,3623482822977492,593.94,18,1,206.83,11
51716,CityB,8179204682060110,683.61,37,9,83.13,3
51717,CityC,1653018173758689,418.15,95,4,294.22,6
51718,CityE,9051999195751862,203.7,57,7,428.12,2
51719,CityB,7223243915713703,837.35,57,4,159.15,13
51720,CityE,1883704849677451,95.82,25,4,478.31,7
51721,CityA,6930720518423861,207.07,71,4,168.22,15
51722,CityC,2052740514953144,961.33,1,2,246.09,7
51723,CityE,1650510976955568,833.92,60,4,209.49,16
51724,CityE,2611365018587976,452.75,24,4,230.23,8
51725,CityE,5818398557101866,375.97,71,6,329.84,14
51726,CityD,7185104808851277,857.65,34,5,497.88,9
51727,CityB,9271691008912532,676.05,93,1,119.78,8
51728,CityD,5345721224050635,998.73,32,1,15.58,1
51729,CityD,1338241631216078,71.95,50,6,126.81,5
51730,CityB,4197797888882795,202.36,13,8,404.71,14
51731,CityE,1055589699131039,298.78,52,3,350.88,14
51732,CityE,3789035093182218,791.46,27,4,150.79,13
51733,CityB,8961275876063848,269.19,85,7,191.96,14
51734,CityA,8767871688288334,256.84,69,8,113.02,6
51735,CityD,9194664452839850,357.39,84,6,440.36,5
51736,CityD,2584296552925517,380.19,82,4,252.55,16
51737,CityC,7946929369179082,379.53,75,5,178.44,7
51738,CityE,4007018287791677,844.37,16,7,385.12,4
51739,CityE,6261197690569187,413.16,91,2,154.78,9
51740,CityD,3798176208617191,44.97,84,9,439.9,9
51741,CityA,8479662926900176,428.06,67,5,194.86,6
51742,CityA,3605140624874231,653.86,54,9,61.56,2
51743,CityC,5294293795467576,386.51,19,2,53.31,3
51744,CityB,8528400706541737,56.87,32,6,78.32,3
51745,CityB,3319934528224717,215.93,98,8,57.99,4
51746,CityB,9017164659928164,498.86,25,9,456.7,2
51747,CityE,9429350472612654,308.55,37,8,18.14,7
51748,CityB,5683332438784168,652.81,17,6,486.8,7
51749,CityB,4420366278297479,326.64,97,5,131.85,17
51750,CityE,7350690824906441,437.03,84,1,447.66,14
51751,CityD,3367148745378755,802.22,28,1,321.04,3
51752,CityE,4152176379052716,959.42,36,3,120.55,9
51753,CityD,2171407059795594,32.69,64,5,42.29,6
51754,CityD,2425987928363558,487.18,34,1,345.86,6
51755,CityC,2206179737344860,426.16,78,7,120.48,2
51756,CityE,7636978825656229,742.24,54,2,178.36,3
51757,CityC,6131579156416041,721.6,96,1,256.77,13
51758,CityE,6072755808393273,170.22,60,9,439.42,12
51759,CityC,1839333711686118,635.74,57,2,416.52,16
51760,CityE,6779274115327359,343.14,5,5,445.72,3
51761,CityD,2460878658268125,509.76,2,8,429.88,10
51762,CityD,8651383385736195,65.21,43,5,291.73,18
51763,CityB,9434679794345373,360.39,68,7,41.03,15
51764,CityD,3411918650332885,423.66,87,7,440.62,6
51765,CityE,6408786209231807,104.68,7,6,258.99,9
51766,CityB,4487103948241240,77.87,44,8,445.07,10
51767,CityC,1821204842131681,907.87,91,4,318.57,17
51768,CityC,1018100420595844,260.93,5,5,287.44,2
51769,CityB,8938246223780982,915.06,79,1,194.56,19
51770,CityC,4216441327738472,731.85,6,6,21.23,15
51771,CityC,9446561209322198,585.38,97,6,205.68,1
51772,CityE,3626168264002851,602.97,57,8,421.35,15
51773,CityB,2784521422191897,439.59,80,6,319.86,9
51774,CityE,9039200358379986,242.77,22,2,80.08,19
51775,CityC,6781271514202335,674.4,39,5,472.27,14
51776,CityE,2863076266888173,527.44,80,1,286.86,13
51777,CityD,9622548101772280,993.88,8,9,287.27,14
51778,CityB,7211249621215414,37.83,79,8,272.44,2
51779,CityE,2689866293434096,979.38,93,4,272.09,4
51780,CityB,2152118658844255,444.82,15,8,132.04,3
51781,CityB,1540257523864297,867.04,61,9,475.12,16
51782,CityB,4815154891666476,410.27,12,2,117.96,13
51783,CityC,1125283493630040,707.8,69,8,395.14,18
51784,CityE,7037771646732634,157.45,22,9,239.51,15
51785,CityB,3575084196101852,126.8,78,1,388.12,10
51786,CityD,5828154044948015,931.72,64,4,267.16,8
51787,CityB,7345447501534881,109.98,25,1,46.06,19
51788,CityD,8592710563107500,384.5,79,6,10.07,5
51789,CityD,3651548579256547,974.7,31,9,470.95,5
51790,CityE,2020901066413340,525.86,81,2,275.34,16
51791,CityD,3378135178622008,126.29,48,7,272.54,3
51792,CityC,7367344156037801,217.19,47,1,40.96,18
51793,CityB,7113983118141997,770.6,83,5,275.79,4
51794,CityD,1697491218441355,698.62,86,1,277.16,14
51795,CityE,6037509036952502,798.86,17,5,383.95,14
51796,CityB,1019957396569132,61.84,90,3,22.31,13
51797,CityB,4448817579586829,500.93,12,8,264.18,6
51798,CityB,9023718129524850,39.41,46,2,463.4,10
51799,CityB,8473364596814537,304.4,63,3,479.26,18
51800,CityB,4304452524812950,764.37,63,8,98.49,11
51801,CityC,6084115453814149,663.33,58,6,450.38,11
51802,CityD,9109150395071025,607.57,5,9,165.83,15
51803,CityC,9051059267721612,275.7,93,6,481.84,14
51804,CityD,9013407346393645,76.22,65,6,362.1,7
51805,CityD,2411094002324459,127.08,14,9,436.36,5
51806,CityA,5549494254036232,738.51,75,6,206.93,3
51807,CityD,1656550752461459,906.24,27,1,255.28,14
51808,CityA,7040505163701642,895.15,17,7,20.55,7
51809,CityC,8482997953192320,625.46,30,4,306.3,13
51810,CityA,2932154054321228,328.7,67,6,324.02,9
51811,CityC,5224785655821057,38.76,62,3,318.61,19
51812,CityB,7930883419372604,791.86,61,3,336.36,9
51813,CityD,6465037205169794,908.02,6,1,269.54,9
51814,CityD,3989658832009218,748.04,95,9,201.7,18
51815,CityD,3411331257117381,523.27,79,6,442.94,2
51816,CityA,3088015250185095,61.99,98,5,230.54,14
51817,CityA,6309428821560824,229.77,38,3,373.03,16
51818,CityB,9941019454624764,468.58,63,6,327.47,18
51819,CityA,4359527810484593,937.55,25,7,318.1,10
51820,CityD,1640892788798052,89.22,30,4,448.95,2
51821,CityE,6076746249286999,750.48,17,1,200.5,9
51822,CityD,1560219363912471,769.97,80,7,267.61,2
51823,CityC,9109883656983714,238.85,85,1,455.39,1
51824,CityD,3851833506601580,348.47,54,6,166.52,17
51825,CityD,7327481107047805,538.97,15,2,42.55,1
51826,CityE,4583172485033372,926.39,65,6,158.65,15
51827,CityB,9434909837798098,665.85,89,5,233.96,17
51828,CityE,6156606704454516,685.86,73,7,359.12,19
51829,CityC,1008181930678331,113.32,58,4,238.73,2
51830,CityA,7051471126553158,168.26,69,7,396.83,11
51831,CityC,8179195334829399,976.92,53,5,336.13,15
51832,CityB,9207471032812306,75.17,51,7,273.09,12
51833,CityB,3193111634097363,906.06,17,1,99.26,7
51834,CityE,7713373860508757,211.04,86,8,167.48,12
51835,CityA,6354969357216866,631.52,78,6,33.69,1
51836,CityE,4625080558910029,160.8,39,7,422.58,2
51837,CityA,4598999496416159,939.13,8,4,226.38,6
51838,CityB,1071366227275616,559.78,87,5,36.69,11
51839,CityA,4688604537931908,337.31,6,5,54.13,19
51840,CityB,8770333707487662,271.1,81,9,202.71,8
51841,CityC,9622950809171288,734.43,100,1,274.75,4
51842,CityE,4353682989771079,174.19,82,3,345.28,13
51843,CityD,9325093793337452,425.89,3,1,83.87,2
51844,CityB,4323949177911580,783.32,44,6,347.1,8
51845,CityC,5358767094617233,470.28,49,5,156.23,12
51846,CityD,2247462737710546,882.2,43,6,157.23,12
51847,CityC,6441803768658616,804.82,91,8,429.25,15
51848,CityA,5555168383131579,244.19,7,7,37.42,12
51849,CityA,4907107748831390,374.81,18,3,281.72,13
51850,CityA,2105531132044124,527.14,92,9,149.66,11
51851,CityE,2854764589299004,205.36,58,3,387.07,19
51852,CityE,3514021735175098,288.97,85,1,274.96,14
51853,CityA,6256916846588963,597.89,41,7,361.53,8
51854,CityB,6764759212027826,42.03,72,9,190.65,10
51855,CityE,7908132871394842,688.05,38,8,90.51,18
51856,CityA,7374964489942622,275.24,62,3,497.81,19
51857,CityC,1606099719948823,722.24,83,8,243.13,3
51858,CityC,3244767371884099,464.14,34,8,449.61,9
51859,CityA,6314066048065163,117.6,60,7,123.52,19
51860,CityC,3767865994875525,924.13,59,3,361.2,12
51861,CityD,5592509070051195,840.41,22,3,311.79,15
51862,CityD,4450251753071807,906.88,28,9,75.09,12
51863,CityC,6646695827322175,277.21,7,9,302.93,6
51864,CityD,3207860066041978,601.36,21,1,233.14,6
51865,CityB,8268696690400697,542.62,5,2,20.43,12
51866,CityB,9007600166095500,843.94,11,8,286.47,2
51867,CityB,1819379898144009,140.84,22,2,32.74,17
51868,CityB,4712696227197817,42.16,86,5,228.76,17
51869,CityC,8750617424356687,503.19,6,6,36.74,6
51870,CityC,9180087902771016,659.7,33,8,413.47,11
51871,CityD,6215796920839869,336.27,17,4,482.63,15
51872,CityC,4427349665199720,847.74,2,4,240.33,15
51873,CityB,8954699766047080,403.36,66,7,410.74,17
51874,CityC,1699061638020103,991.78,1,1,224.35,18
51875,CityE,2223607524584206,330.78,45,5,281.75,7
51876,CityB,5212144105830070,990.3,15,7,157.32,12
51877,CityC,4085354911490297,589.27,34,6,85.7,6
51878,CityB,8262550068390571,641.02,40,8,235.08,8
51879,CityE,7793023752717581,217.21,38,6,345.16,10
51880,CityA,8981072559794879,899.26,22,8,34.28,13
51881,CityA,2891887483045919,677.7,67,1,20.83,4
51882,CityB,9952867715165485,81.87,35,6,419.89,13
51883,CityD,4690264028803924,113.86,100,2,21.25,14
51884,CityE,4036621172758764,381.36,79,8,462.28,14
51885,CityD,7766293708511819,115.61,40,3,133.37,9
51886,CityB,7287208901677893,716.0,49,6,333.82,10
51887,CityD,8715387972841568,491.52,48,8,218.41,4
51888,CityE,9221055624153549,615.37,23,3,191.15,12
51889,CityA,5260355157464518,384.55,90,4,314.5,1
51890,CityA,3189758295977882,340.98,25,6,262.72,9
51891,CityB,2635229393496536,90.2,31,4,173.37,10
51892,CityD,9138781506712093,119.87,77,4,218.5,14
51893,CityD,2161248671616236,669.87,64,4,480.14,4
51894,CityB,1628580757970660,465.12,91,4,124.86,12
51895,CityB,3556931272071422,808.75,69,1,148.03,10
51896,CityD,1131113692817135,241.29,50,4,43.56,11
51897,CityA,9859515406178622,678.2,63,6,17.22,4
51898,CityB,5512499346544035,124.17,53,6,382.16,13
51899,CityA,5199740916518144,693.75,33,3,61.93,9
51900,CityA,5246844688933519,28.71,23,4,53.5,17
51901,CityC,4416186625692407,524.58,18,4,292.2,11
51902,CityE,5017426289992098,186.93,11,8,134.35,18
51903,CityE,6970664348926314,683.77,10,9,261.38,18
51904,CityC,4385453998935271,900.78,9,4,109.14,18
51905,CityD,3445281399774300,524.16,77,1,182.16,19
51906,CityA,5929671324127396,530.29,23,5,67.6,14
51907,CityB,9311440049909508,774.96,92,7,386.23,14
51908,CityB,6313230697072620,745.04,78,6,355.78,9
51909,CityE,6405143145215696,500.67,37,8,7.39,7
51910,CityA,6800136218790577,924.75,18,6,90.44,6
51911,CityB,5236574581560003,431.94,16,1,334.11,5
51912,CityA,2019276118047823,916.93,19,2,310.15,15
51913,CityB,7983436128351561,538.39,17,8,115.48,10
51914,CityE,7880564369860889,820.76,93,8,359.75,17
51915,CityC,7424497305530104,759.08,98,2,45.38,15
51916,CityC,2830785013771974,471.86,6,6,119.74,19
51917,CityC,7129214836895710,220.56,73,6,159.93,14
51918,CityC,1480010495245711,547.71,72,7,312.77,11
51919,CityE,1764634510341446,462.39,85,3,239.36,16
51920,CityB,1871124176865873,65.82,85,2,14.71,7
51921,CityE,9821243419125685,745.87,54,1,497.84,1
51922,CityB,1237579082379529,251.14,3,6,200.07,7
51923,CityD,3502690528479234,616.17,62,6,37.35,13
51924,CityE,3313284520173848,870.52,71,6,473.08,5
51925,CityD,3060519373063740,23.98,24,7,195.22,12
51926,CityA,1740103857069159,564.07,6,7,144.68,1
51927,CityC,8738787222371813,363.07,47,4,354.35,14
51928,CityE,6222638390347018,529.85,72,9,211.52,4
51929,CityC,9667457848831746,203.69,56,1,15.63,17
51930,CityA,1770777856618150,753.93,9,4,367.67,8
51931,CityD,9630205235039863,193.9,52,8,323.09,11
51932,CityA,8274816754694211,189.84,18,5,65.68,13
51933,CityD,1529572162427088,402.71,62,4,293.23,18
51934,CityB,9766859072449548,541.15,83,4,122.24,13
51935,CityC,6119900129766376,856.16,41,6,288.12,13
51936,CityE,8143973217303235,872.51,60,2,118.21,3
51937,CityD,4235533916483338,348.08,11,7,176.62,14
51938,CityC,9009841915845069,929.78,75,5,479.55,2
51939,CityB,3843702481099809,20.33,49,1,12.32,10
51940,CityE,3603582839084792,539.91,16,9,239.92,18
51941,CityE,9719960544990724,422.74,68,8,485.8,5
51942,CityD,8202762953809738,435.2,25,5,68.71,1
51943,CityC,5487428899633851,674.67,97,6,312.2,5
51944,CityD,2799037374086332,542.48,94,3,336.81,17
51945,CityE,9796413755096276,100.86,56,8,186.39,10
51946,CityE,9325860424583300,993.82,55,4,482.35,4
51947,CityB,8775951151028630,447.68,84,5,202.44,10
51948,CityB,5086356301539571,839.81,88,7,183.3,18
51949,CityB,9884323621645800,79.1,60,4,171.22,7
51950,CityD,1057696639193706,722.34,63,5,302.93,12
51951,CityC,3562689406983163,112.79,11,2,131.66,18
51952,CityB,9976886600919319,156.74,1,4,348.47,11
51953,CityB,3038299180249350,264.68,6,5,422.78,1
51954,CityD,9739287340577570,431.4,47,2,11.95,8
51955,CityB,6954205174832786,676.37,70,5,399.25,17
51956,CityA,3667525376729321,847.25,92,6,293.18,15
51957,CityE,6558019371779837,600.53,48,6,26.96,14
51958,CityB,9388641032873432,973.04,47,7,463.39,16
51959,CityB,2797682309857589,299.37,73,2,19.5,17
51960,CityA,1857630468382776,942.09,95,1,394.43,8
51961,CityC,6970897138918306,84.91,6,9,179.59,3
51962,CityB,8822945381167616,233.38,36,7,209.86,13
51963,CityC,3559675740539098,343.94,91,8,157.45,8
51964,CityA,3197176471575668,746.21,71,8,165.98,13
51965,CityB,6293955587038236,385.13,71,7,125.25,5
51966,CityA,5709618400214051,240.51,78,5,117.56,15
51967,CityC,2736128985064002,587.77,42,3,180.4,13
51968,CityA,2808673334780824,971.96,71,3,271.01,10
51969,CityB,1828500436489928,375.91,7,6,390.86,10
51970,CityE,4155844260191458,937.71,49,7,196.37,2
51971,CityA,5198100293813549,206.76,89,6,459.32,10
51972,CityB,1166228971762235,108.41,21,9,178.42,18
51973,CityC,8441649246789234,873.16,5,3,266.63,4
51974,CityA,8495518751385232,724.84,16,2,112.01,1
51975,CityD,3169296699188994,331.56,84,8,394.68,6
51976,CityB,3665219906530738,75.61,58,8,109.09,14
51977,CityE,3649115553647586,798.59,55,1,87.89,14
51978,CityB,4849631847807016,203.81,21,3,153.49,13
51979,CityB,3149541628297929,740.85,53,4,68.29,9
51980,CityE,5716103995201985,172.64,22,5,60.91,2
51981,CityD,7327698462832330,652.74,31,6,71.36,8
51982,CityD,7060452191580027,202.59,30,7,145.47,4
51983,CityD,4775386078994233,219.88,60,9,253.5,9
51984,CityB,4024135537727390,791.78,72,1,157.44,18
51985,CityB,2794811417687848,212.24,45,8,172.24,3
51986,CityD,1986687447802010,254.36,76,7,127.84,18
51987,CityB,8666069054671980,700.89,49,1,429.73,18
51988,CityB,7160897941789681,752.8,5,1,184.21,13
51989,CityC,6875674704541069,525.93,2,5,166.23,17
51990,CityA,6328630243459286,422.53,40,2,130.01,9
51991,CityA,2570396511037708,831.41,95,2,80.94,10
51992,CityE,6137998851700369,113.53,22,4,70.39,3
51993,CityB,2621747765471471,144.88,77,7,480.49,17
51994,CityD,9923896152673318,792.15,97,9,164.55,11
51995,CityA,6760463669932680,164.32,48,9,264.38,10
51996,CityA,8156453136058193,972.81,28,4,178.98,4
51997,CityD,5032865834046364,429.84,31,3,414.41,5
51998,CityB,3959920166157092,866.96,68,7,362.44,1
51999,CityC,8414702880726648,246.1,9,2,463.8,8
52000,CityC,9782015774781880,861.5,19,2,305.99,5
52001,CityA,9924555218754254,690.13,100,7,140.49,14
52002,CityA,8069924443008172,784.99,43,2,160.37,12
52003,CityC,6638460606183419,702.0,25,4,217.93,17
52004,CityE,6017865172703272,506.07,54,9,21.56,1
52005,CityE,8444058182459671,962.38,93,1,274.73,8
52006,CityB,9451783250191161,745.37,87,6,194.2,15
52007,CityD,6970131980307115,157.64,76,6,223.81,15
52008,CityA,1712637572803599,159.16,77,2,314.14,19
52009,CityB,2514819504331736,814.13,46,3,298.26,3
52010,CityB,4812256102062735,911.95,60,2,12.68,18
52011,CityE,1886161647795301,377.97,6,4,438.27,1
52012,CityB,4244078743794402,436.75,77,8,111.78,8
52013,CityB,6877387875030568,249.94,34,1,179.74,9
52014,CityD,9009077332133645,63.49,42,2,361.81,5
52015,CityE,2881543646264065,972.86,1,7,342.77,3
52016,CityA,4614163620413590,953.65,58,1,293.12,9
52017,CityE,3114098986853729,124.32,57,2,189.83,17
52018,CityA,5940206715549423,604.56,22,5,308.74,2
52019,CityE,6798004687986537,654.01,97,4,347.35,6
52020,CityB,6952885321654659,22.95,94,6,15.77,12
52021,CityD,5004022315959737,159.92,58,8,180.81,4
52022,CityA,4709485487329043,939.64,78,2,195.62,7
52023,CityA,7680133504814770,964.93,100,3,14.32,4
52024,CityB,1594461742636825,568.63,99,1,395.64,9
52025,CityB,7494064587998704,527.89,6,2,434.03,6
52026,CityB,2472639640558497,942.6,83,6,240.2,11
52027,CityB,3862408344397158,949.14,49,7,356.05,16
52028,CityA,3580079652371141,824.19,32,6,148.87,4
52029,CityB,5047727671888741,708.5,10,5,72.25,10
52030,CityE,5869710340942303,457.66,85,4,259.24,2
52031,CityB,5459339019038474,118.31,90,3,402.54,5
52032,CityC,5499746778144788,63.02,21,6,136.62,3
52033,CityC,1588869234981579,781.73,31,7,435.75,2
52034,CityC,7254966667633978,27.68,44,5,410.84,7
52035,CityC,6746498297960357,103.13,74,1,94.42,14
52036,CityD,3552746891967508,991.25,20,8,256.85,3
52037,CityD,5441661104955788,599.14,4,2,181.9,10
52038,CityD,4974563734507882,165.37,39,9,373.31,10
52039,CityB,7141528650995121,34.54,77,5,230.7,10
52040,CityE,1275183337763671,886.42,84,5,47.61,12
52041,CityE,3311833044206075,770.29,82,4,52.43,18
52042,CityD,9376035518563608,886.16,56,1,207.56,16
52043,CityD,1375483183439543,101.87,57,9,332.1,10
52044,CityD,1668549898227746,240.9,99,6,23.05,14
52045,CityE,9624549002354278,666.93,69,4,128.71,10
52046,CityD,5810580313344977,55.83,10,5,224.14,12
52047,CityC,9421797258200895,697.12,72,5,374.75,18
52048,CityE,5301338068873114,847.55,83,7,333.01,10
52049,CityC,4811716770260591,36.59,50,1,411.83,12
52050,CityA,3828713848521469,97.39,9,7,474.23,4
52051,CityD,2423198311781448,939.52,6,3,92.79,13
52052,CityA,4457961820378855,763.06,22,2,465.96,17
52053,CityE,2668371012185674,571.54,85,8,79.26,10
52054,CityB,7793763167961748,680.73,96,1,488.46,15
52055,CityE,2281244900618417,551.21,45,2,495.38,14
52056,CityA,7163526209966297,816.73,88,3,419.44,16
52057,CityA,3136567436606406,671.31,43,8,86.12,12
52058,CityC,5801088250518751,121.59,68,6,14.95,10
52059,CityA,1954975485696666,429.16,24,3,36.03,2
52060,CityE,1144722222560769,12.75,13,4,293.96,11
52061,CityB,3716238858850247,352.53,80,5,225.13,12
52062,CityA,9231730815141651,348.31,67,3,160.35,1
52063,CityB,1495781037841376,969.19,76,1,411.55,16
52064,CityE,3025528231412142,701.19,15,2,83.96,18
52065,CityB,6190374084574965,656.52,86,3,185.21,9
52066,CityB,5641619547978794,178.02,90,9,481.41,18
52067,CityC,6978629867127421,682.72,84,1,477.43,11
52068,CityC,3527549840555648,450.18,94,2,241.01,8
52069,CityC,2338282323476843,935.88,38,6,434.61,1
52070,CityD,9392181889385805,746.58,5,3,181.31,4
52071,CityA,5241127513595409,443.11,91,7,435.38,10
52072,CityC,9922763421367822,130.8,99,2,200.38,2
52073,CityD,8899636473062414,790.91,2,1,127.56,14
52074,CityD,2254671494625658,325.14,54,4,461.98,11
52075,CityA,5383438667642473,16.53,75,7,213.8,16
52076,CityA,6393003187003925,297.01,13,3,198.7,3
52077,CityC,9126828835123820,809.52,79,3,132.28,12
52078,CityE,4394026964274090,191.1,21,6,197.65,16
52079,CityB,2441527129456726,747.77,6,1,247.46,14
52080,CityA,1833351491298689,941.29,91,9,190.54,17
52081,CityD,8259745804047767,401.74,87,5,214.43,17
52082,CityB,9901147294759072,455.46,82,9,272.51,8
52083,CityC,5153624811874045,555.22,58,5,276.97,6
52084,CityD,8475977038607090,225.1,85,6,311.66,10
52085,CityC,5220524958915039,663.13,81,7,295.44,8
52086,CityC,7642044049752289,452.27,40,8,294.18,1
52087,CityD,4893410041915347,296.28,22,2,175.04,2
52088,CityC,1973205457736759,756.27,93,5,17.78,10
52089,CityB,3796072477467758,491.97,65,5,42.86,14
52090,CityB,8941839709347268,877.1,88,2,466.06,1
52091,CityE,6855114013947549,993.72,17,8,46.8,6
52092,CityC,7672924771629264,907.97,63,8,8.89,19
52093,CityD,7031518787474965,803.61,61,9,132.25,11
52094,CityC,4354996120217499,106.15,88,8,302.71,6
52095,CityB,7184347087669317,36.98,78,9,99.4,1
52096,CityC,3423260299572862,914.96,19,3,111.9,4
52097,CityE,9780257481691467,556.64,34,3,289.17,11
52098,CityB,4787906014475760,195.25,29,2,198.75,4
52099,CityD,9470745283516328,31.41,88,2,335.89,4
52100,CityB,1768935151294538,314.3,68,5,289.4,2
52101,CityA,4394707521043170,730.76,44,7,294.7,4
52102,CityB,8491117352503934,40.34,22,1,339.61,12
52103,CityE,2052698602991705,367.7,82,7,238.05,3
52104,CityB,7429423419933957,880.45,34,6,275.05,12
52105,CityB,5670347185345301,751.61,25,6,256.06,9
52106,CityD,8506888859493452,195.41,6,2,389.57,18
52107,CityB,6588961841048560,991.05,49,1,73.03,17
52108,CityD,4471050701972651,102.69,27,4,71.21,2
52109,CityD,8020881286999496,594.22,1,2,141.96,10
52110,CityA,2458350025115828,222.51,99,7,175.18,8
52111,CityC,1322288370529802,100.5,78,6,289.75,16
52112,CityD,3193318460661176,173.12,88,2,220.69,18
